data/namaPerusahaan,data/alamatPerusahaan
PT Balton Kurnia Abadi,"Jl. Gatot Subroto - Kawasan Industri Candi Blok 12 No. 8, Purwoyoso, Ngaliyan, Kota Semarang, Jawa Tengah"
PT Balton Kurnia Abadi,"Kawasan Industri Candi, Jl Gatot Subroto XII / 8, , , , Jawa Tengah"
PR Balyan Ibnu Mulkan Siregar,"JALAN MESJID NO. 62A, Kesawan, Medan Barat, Kota Medan, Sumatera Utara"
PR Balza,
PT Bama Prima Textile,"Jl. Tj. Pramuka no.512, Simbangwetan, Buaran, Kabupaten Pekalongan, Jawa Tengah"
PT Bama Putra Sarana Plastindo,"Jl. Industri II Blok M1 No. 7-8-9, Pasir Jaya, Jatiuwung, Kota Tangerang, Banten"
PT Perorangan bamba Rattan Furniture,"JL. Setia Budi no 21 palu, Besusu Timur, Palu Timur, Kota Palu, Sulawesi Tengah"
PR Bambang,"Kajar I, Karangtengah, Wonosari, Kabupaten Gunung Kidul, DI Yogyakarta"
PR Bambang,"SALAMA, Salama, Sabbang, Kabupaten Luwu Utara, Sulawesi Selatan"
PR Bambang,"Jalan Datuk Anggrat, Dusun Pusaka, Kadindi, Pekat, Kabupaten Dompu, Nusa Tenggara Barat"
PR Bambang,"Dusun 1, Giri Mulyo, Ampana Tete, Kabupaten Tojo Una-Una, Sulawesi Tengah"
PR Bambang Agung Subroto,"Jl.Blambangan 1 no 27, Bangetayu Kulon, Genuk, Kota Semarang, Jawa Tengah"
PR Bambang Agus Wibowo,"Karangtal RT 21 RW 06, Plumbungan, Karangmalang, Kabupaten Sragen, Jawa Tengah"
PT BAMBANG DJAJA,"Ngoro Industrial Park (NIP) Block C1 No : 02, Lolawang, Ngoro, Kabupaten Mojokerto, Jawa Timur"
PT Bambang Djaja,"Ngoro Industrial Park Blok C1 No. 2, Lolawang, Ngoro, Kabupaten Mojokerto, Jawa Timur"
PR Bambang Dwi Cahyono,"Jl. Angsa Laut, Labanan Jaya, Teluk Bayur, Kabupaten Berau, Kalimantan Timur"
PR Bambang Dwi Sutantomadi,
PR Bambang Eko Nurdiansyah,
PR Bambang Firmanto,
PR Bambang Handoko,
PR Bambang Hariyanto,"Jalan Besi Raya No.33, Desa/Kelurahan Cibodas Baru, Kec. Cibodas, Kota Tangerang, Provinsi Banten Kode Pos: 15137, Cibodas Baru, Cibodas, Kota Tangerang, Banten"
PR Bambang Heru Santoso Dwi Irianta,
PR Bambang Irawan,"Dusun Laja Permai, Paal, Nanga Pinoh, Kabupaten Melawi, Kalimantan Barat"
PR Bambang Irawan Umar,
PR Bambang Irwanto,"RT 002 RW 003, Kemurang Kulon, Tanjung, Kabupaten Brebes, Jawa Tengah"
PR Bambang Jatmiko,"Jl. Raya Batang-Semarang KM 7 Dukuh Salam Desa Bakalan Kecamatan Kandeman Batang, Bakalan, Kandeman, Kabupaten Batang, Jawa Tengah"
PR Bambang Kurniawan,"Pringombo, Pringsewu Timur, Pringsewu, Kabupaten Pringsewu, Lampung"
PR Bambang Mursito,"Kendal, Desa/Kelurahan Girimarto Kec. Girimarto , Kab Wonogiri 57683, Girimarto, Girimarto, Kabupaten Wonogiri, Jawa Tengah"
PR Bambang Muryono,"JL DR SOETOMO NO 9 DESA LETEH RT 3 RW 1, Desa/Kelurahan Leteh, Kec. Rembang, Kab. Rembang, Provinsi Jawa Tengah, Leteh, Rembang, Kabupaten Rembang, Jawa Tengah"
PR Bambang Nur Azizi,
PR Bambang Patmaraga,"DUSUN SELEBUNG, Jenggala, Tanjung, Kabupaten Lombok Utara, Nusa Tenggara Barat"
PR Bambang Pornomo,"Gang Cempaka RT 004/002, Gamong, Kaliwungu, Kabupaten Kudus, Jawa Tengah"
PR Bambang Prasetyono,"Jln Naya Rt 003 RW 005 Kelurahan Munjul, Munjul, Cipayung, Kota Jakarta Timur, DKI Jakarta"
PR Bambang Riyanto,"Dusun Taruman RT 02 RW 01, Taruman, Klambu, Kabupaten Grobogan, Jawa Tengah"
PR Bambang Sapto Krisnadi,
PR Bambang Setiawan,
PR Bambang Setiono,
PR Bambang Suherly,"Dusun Lilangan RT 002/000 Desa Lilangan Gantung, Lilangan, Gantung, Kabupaten Belitung Timur, Kepulauan Bangka Belitung"
"PR Bambang Sunaryo, Ba",
PR Bambang Supriyono,"Jl. Sirkaya No.27 RT.06 RW.07, Tambakreja, Cilacap Selatan, Kabupaten Cilacap, Jawa Tengah"
PR Bambang Sutejo,
PR Bambang Sutjahyo,"Kedinding Tengah Jaya IIA No 34-36, TANAH Kali Kedinding, Kenjeran, Kota Surabaya, Jawa Timur"
"PR Bambang Tri Mulyono, Se.","Jl. Kedawung V, Patemon, Gunungpati, Kota Semarang, Jawa Tengah"
PR Bambang Whakit Abdul Rahman,"Natah Rt001 Rw001, Dlepih, Tirtomoyo, Kabupaten Wonogiri, Jawa Tengah"
PR Bambang Widianto Akbar,
PR Bambang Wisnu,"Jl. Kelud NO 18 Banjarjo, Kel. Kanigoro, Kanigoro, Kanigoro, Kabupaten Blitar, Jawa Timur"
PR Bambang Wisnu Pranata,"DUSUN III, Desa/Kelurahan Anjung Ganjang, Kec. Simpang Empat, Kab. Asahan, Provinsi Sumatera Utara, Anjung Ganjang, Simpang Empat, Kabupaten Asahan, Sumatera Utara"
PR Bambang Yulianto,"PERUM. KOPKAR PLN BLOK H NO.18 RT.003 RW.016 BATAM CENTRE, Belian, Batam Kota, Kota Batam, Kepulauan Riau"
PR Bambang Yusmanto,"WISMA INDAH VI BLOK P 2 ASTEK BALAI BARU, Kalumbuk, Kuranji, Kota Padang, Sumatera Barat"
PT Bamboe Indonesia,"JL. KEDINDING TENGAH II NO 8A, TANAH KALI KEDINDING, KENJERAN, Kota Surabaya, Jawa Timur"
PT Bamboo Craft Indonesia,"JL. RINGROAD BAKULAN TRIRENGGO MANDING BANTUL YOGUYAKARTA, Trirenggo, Bantul, Kabupaten Bantul, DI Yogyakarta"
PT Bamboo Pure,"Br. Piakan, Sibangkaja, Abiansemal, Kabupaten Badung, Bali"
PR Bamboo Pure,
PR Bambu Berkah,
PR Bambu Mulia Hati,"Binangun, Mudal RT 002/ RW 001, Mojotengah, Wonosobo, Jawa Tengah. Kode Pos: 56351, Mudal, Mojotengah, Kabupaten Wonosobo, Jawa Tengah"
PT Bambu Nusa Verde,"Jln Mangunan (Jln Boyong No 13); Tebonan, Harjobinangun, Pakem, Kabupaten Sleman, DI Yogyakarta"
PR Bambu Raya 1,"Kp Selareuma RT19 RW 08, Jayamukti, Leuwisari, Kabupaten Tasikmalaya, Jawa Barat"
PT BAMBU SEMAR INDONESIA,"JL. Kapuk Poglar no 47 RT013 RW 001, Kapuk, Cengkareng, Kota Jakarta Barat, DKI Jakarta"
PT Bambu Tirta Engineering,"Jl. Perjuangan Gg Bambu Runcing No.45, Margamulya, Bekasi Utara, Kota Bekasi, Jawa Barat"
CV Bambu Wangi Indonesia,"Kp. Tenjo Laut, Desa/Kelurahan Bojong, Kec. Cikembar, Kab. Sukabumi,, Bojong, Cikembar, Kabupaten Sukabumi, Jawa Barat"
PR Bambwi Rumiyati,"Jl. Sunan kalijaga Kp. jobar 03/03, Kadilangu, Demak, Kabupaten Demak, Jawa Tengah"
PT BAMINDO AGRAPERSADA,"Jalan Perintis Kemerdekaan No. 155 Dusun V, Desa Sendang Rejo, Binjai, Kabupaten Langkat, Sumatera Utara"
PT Bams Apparel Jaya,"Dusun gajah mada, Mekar Jaya, Manggar, Kabupaten Belitung Timur, Kepulauan Bangka Belitung"
PR Banace,"Komp. BTBAP TAKALAR, Mappakalompo, Galesong, Kabupaten Takalar, Sulawesi Selatan"
PR Banana Inimo,"DESA BONRA, Bonra, Mapilli, Kabupaten Polewali Mandar, Sulawesi Barat"
PR Bananami,"Kp. Cisurian rt 03 rw 03, Barusuda, Cigedug, Kabupaten Garut, Jawa Barat"
PR Bananas,
PT Bancar Berkah Abadi,"Dusun Nyamplung Desa Kalipang Sarang Rembang, Kalipang, Sarang, Kabupaten Rembang, Jawa Tengah"
PT Bandangantirta Agung,"JL. RAYA BENTOK KAMPUNG RT 005, BENTOK KAMPUNG, BATI-BATI, Kabupaten Tanah Laut, Kalimantan Selatan"
PT Bandangantirta Agung,"JL. IR. PM. NOOR KM 47, PADANG PANJANG, KARANG INTAN, Kabupaten Banjar, Kalimantan Selatan"
PT Bandar Abadi,"Jl. Brigjen Katamso Km. 6, Tanjung Uncang, Batu Aji, Kota Batam, Kepulauan Riau"
PT Bandar Jaya Internusa,
PT BANDAR NELAYAN,"JL.IKAN TUNA IV NO.8, PEDUNGAN, DENPASAR SELATAN, Kota Denpasar, Bali"
PT Bandar Victory Shipyard,"JL. RE MARTADINATA KM.2 SEKUPANG, , , Kota Batam, Kepulauan Riau"
PT Bandar Wireprima,"Jalan Raya Kalibaru, Kalibaru, Pakuhaji, Kabupaten Tangerang, Banten"
PT BANDATAMA DWIJAYAPUTRA,"Jl. caringin no 17 kp. babakan, mustika sari, mustika jaya, Kota Bekasi, Jawa Barat"
PT Bandeng Oerang Sejahtera,"Brigjen Katamso 24, Kampung Dalem, kota, Kota Kediri, Jawa Timur"
PR Bandeng Patera,
PR Bandeng Presto Lunak Tulang Rizky,
PT Perorangan Bandeng Resti Jaya,
PR Bandeng Sultan,
PR Bandengkoe,"JL.PEMBANGUNAN IINO.15 A1, Petojo Utara, Gambir, Kota Jakarta Pusat, DKI Jakarta"
PR Bandhet Shop,"Jl.Manunggal Pekkabata, Pekkabata, Polewali, Kabupaten Polewali Mandar, Sulawesi Barat"
PT BANDHU ABADI KURNIA,
PT Bandjar Berkat Bersama,"Ruko Auto SP Blok CB nomor 8, Jalan Boulevard Timur, Pegangsaan Dua, Kelapa Gading, Kota Jakarta Utara, DKI Jakarta"
PT Bandjar Berkat Bersama,"KENCANA TOWER LVL LANTAI MEZZANINE JL. RAYA MERUYA ILIR NO.88 RT 001/005, MERUYA UTARA, KEMBANGAN, Kota Jakarta Barat, DKI Jakarta"
PT Bandjar Berkat Bersama,
PT Bando Electronics Indonesia,"Jl. Bali Blok T-9-1 Kawasan Industri MM2100, Mekarwangi, Cikarang Barat, Kabupaten Bekasi, Jawa Barat"
PT BANDO INDONESIA,"Komplek Industri Gajah Tunggal Jl. Gatot Subroto Km. 7, Pasir Jaya, Jatiuwung, Kota Tangerang, Banten"
CV bandon Jaya Mandiri,"Tigarunggu, Tiga Runggu, Purba, Kabupaten Simalungun, Sumatera Utara"
PR Bandrek Bbs,
PR Bandrek Jahe Instan,
PR Bandrek Jahe Merah,"Pontren rawdhotut taufiq, Jl.jend.sudirman no 108 muara enim sumsel, Kepur, Muara Enim, Kabupaten Muara Enim, Sumatera Selatan"
PR Bandrek Jahe Merah Wd Anugrah,"Jl. Gunung Semeru No. 10 Lk. V, Binjai Estate, Binjai Selatan, Kota Binjai, Sumatera Utara"
PT BANDUNG DJAJA TEXTILE (BADJATEX),"Jl. Citepus no. 5 Pasawahan Dayeuhkolot, Pasawahan, Dayeuhkolot, Kabupaten Bandung, Jawa Barat"
PT Bandung Ice,"JL. MEKAR RAYA KAV. 37, MEKAR MULYA, PANYILEUKAN, Kota Bandung, Jawa Barat"
PT Bandung Indah Gemilang,"Jl.Wonogiri Suko Harjo - Dusun Nanger RT 04 RW 01, Gemantar, Selogiri, Kabupaten Wonogiri, Jawa Tengah"
PT BANDUNG INDAH GEMILANG,"Jl. Caringin Raya No. 439 Kav.N, Margahayu Utara, Babakan Ciparay, Kota Bandung, Jawa Barat"
PT Bandung Inovasi Organik,"Kp. Babakan RT.04 RW.04, Sekarwangi, Soreang, Kabupaten Bandung, Jawa Barat"
PT Bandung Inovasi Organik,"Jl. Sindanglaut-Ciawigajah Blok Gardu RT.02 RW.03, Sindanghayu, Beber, Kabupaten Cirebon, Jawa Barat"
PT BANDUNG JAYA MAKMUR,"JL MARGOMULYO 44 BLOK L 7 - 9, Tambak Sarioso, Asem Rowo, Kota Surabaya, Jawa Timur"
CV Bandung Led,"Jalan Terusan Buah Batu No. 61 Kota Bandung, Batununggal, Bandung Kidul, Kota Bandung, Jawa Barat"
PT Bandung Marmer Sejati Alam,"JL. RAYA PAMUCATAN NO. 462, CIBURUY, PADALARANG, Kabupaten Bandung Barat, Jawa Barat"
PT Bandung Presisi Instrument,"Jl. Sentra Raya No. 10, Baros, Cimahi Tengah, Kota Cimahi, Jawa Barat"
CV Bandung Printer,"Jl. Simpang Industri No. 10, Arjuna, Cicendo, Kota Bandung, Jawa Barat"
PT BANDUNG SAKURA TEXTILE MILLS,"Jalan Raya Dayeuhkolot No. 33, Pasawahan, Dayeuhkolot, Kabupaten Bandung, Jawa Barat"
PT Bandung Victory Abadi,"JL. RAYA BATUJAJAR KAMPUNG CIAMPEL, Laksanamekar, Padalarang, Kabupaten Bandung Barat, Jawa Barat"
CV Bandung Viktori Bordir,"JL. RAYA BATUJAJAR KAMPUNG CIAMPEL, LAKSANAMEKAR, PADALARANG, Kabupaten Bandung Barat, Jawa Barat"
CV Bandung Viktori Sablon Ciampel,"JL. RAYA BATUJAJAR KAMPUNG CIAMPEL, LAKSANAMEKAR, PADALARANG, Kabupaten Bandung Barat, Jawa Barat"
PT Bandungasa Jaya,"JALAN B.Z.HAMID NO 18, TITI KUNING, MEDAN JOHOR, Kota Medan, Sumatera Utara"
PT Banew Ponjong Sejahtera,
PR Banfin,
PR Bang Gen,"Sidodadi, kenagarian limau puruik, kec. Kinali, kan. Pasaman barat, prov. Sumatera Barat, Kinali, Kinali, Kabupaten Pasaman Barat, Sumatera Barat"
PT Bangak Manufaktur Indonesia,"Dk. Teras, rt.002 rw.001 kecamatan Teras kode pos 57372 Boyolali Jawa Tengah, Teras, Teras, Kabupaten Boyolali, Jawa Tengah"
PR BANGAU,"Desa Krasak RT 02 RW 04, KRASAK, PECANGAAN, Kabupaten Jepara, Jawa Tengah"
PT Bangau Sari Mega Jaya,"Jl. Pembangunan No.9 Rt/Rw.001/005 - Cikahuripan, Mekarsari, Neglasari, Kota Tangerang, Banten"
PT Bangdja Perisa Nusantara,"Jalan Tambah Sawah blok B no.38, Tambakrejo, Waru, Kabupaten Sidoarjo, Jawa Timur"
PT Bangga Indonesia Mulia,"Jl. Monginsidi No. 142, Desa/Kelurahan Sidoklumpuk, Kec. Sidoarjo, Kab. Sidoarjo, Provinsi Jawa Timur,, Sidoklumpuk, Sidoarjo, Kabupaten Sidoarjo, Jawa Timur"
PT Bangga Karya Indonesia,"Gowongan JT 3/342, Gowongan, Jetis, Kota Yogyakarta, DI Yogyakarta"
PT Bangga Teknologi Indonesia,"Kawasan Industri Candi Jl. Gatot Subroto Blok 23A No.5, Bambankerep, Ngaliyan, Kota Semarang, Jawa Tengah"
PT Bangja Inti Ingridien,"Komplek Pergudangan Meiko Abadi VI C-02, Sumput, Driyorejo, Kabupaten Gresik, Jawa Timur"
PT Bangka Agro Mandiri,"Desa pinang sebatang, Simpang Katis, Simpang Katis, Kabupaten Bangka Tengah, Kepulauan Bangka Belitung"
PT Bangka Asindo Agri,"JLN. TPA DALAM, RT.01, Kenanga, Sungailiat, Kabupaten Bangka, Kepulauan Bangka Belitung"
PT Bangka Bintang Lestari,"JL. PASIR KETAPANG RT.001 RW.001, TEMBERAN, BUKIT INTAN, Kota Pangkal Pinang, Kepulauan Bangka Belitung"
PT Bangka Indah,"jl sungai selan km5 suka makmur, Mangkol, Pangkalan Baru, Kabupaten Bangka Tengah, Kepulauan Bangka Belitung"
PT Bangka Indah,
PT Bangka Indah,
PT Bangka Malindo Lestari,"Alamat Kecamatan Simpang Rimba Kabupaten Bangka Selatan, , , Kabupaten Bangka Selatan, Kepulauan Bangka Belitung"
PT BANGKA MANDIRI ABADI,"Jln. Mengkuyit lestari No. 3, Cit, Riau silip, Kabupaten Bangka, Kepulauan Bangka Belitung"
CV Bangka Musi Tekno,
PT BANGKA SERUMPUN,"JL. ALEXANDER KAWASAN INDUSTRI KETAPANG, Temberan, Bukitintan, Kota Pangkal Pinang, Kepulauan Bangka Belitung"
CV Bangkalan Pemuda Pemudi,"VQ4Q+5G5, Jl. H. Moh. Noer, Morkepek Timur, Morkepek, Kec. Labang, Kabupaten Bangkalan, Jawa Timur 69163, Desa/Kelurahan Morkepek, Kec. Labang, Kab. Bangkalan, Provinsi Jawa Timur Kode Pos: 69163, Ba""engas, Labang, Kabupaten Bangkalan, Jawa Timur"
BHL Bangkayu Babel,
PT Bangkit Agung Gemilang,"jl. Pnpm mandiri desa beluluk bangka tengah, Beluluk, Pangkalan Baru, Kabupaten Bangka Tengah, Kepulauan Bangka Belitung"
CV Bangkit Bersama Jaya Abadi,
CV Bangkit Cipta Anugerah,"Jl. Veteran Barat Ds. Tempuran Rt 003 / Rw 005, Bulakan, Sukoharjo, Kabupaten Sukoharjo, Jawa Tengah"
PT Bangkit Daya Kreasindo,"Desa Watuagung RT 007 RW 004 Kecamatan Tambak, Watuagung, Tambak, Kabupaten Banyumas, Jawa Tengah"
CV Bangkit Informatika Teknologi,"Jalan Citarik No.16, Bendo, Kota Blitar, Jawa Timur 66116, Indonesia, Bendo, Kepanjenkidul, Kota Blitar, Jawa Timur"
PT Bangkit Jaya Teknik Indonesia,"Dangdang, kec Cisauk Kab Tangerang, Dangdang, Cisauk, Kabupaten Tangerang, Banten"
PT Bangkit Jaya Teknik Indonesia,
CV Bangkit Lestari Jaya,"Kecapi RT 013/002, Kecapi, Tahunan, Kabupaten Jepara, Jawa Tengah"
CV Bangkit Maju Jaya,"KUTAWARINGIN INDUSTRIAL PARK JL. KUTAWARINGIN RAYA NO. 71, JELEGONG, KUTAWARINGIN, Kabupaten Bandung, Jawa Barat"
PT Bangkit Makmur Abadi,"Desa Kembangan RT 04 RW 01, Kembangan, Bukateja, Kabupaten Purbalingga, Jawa Tengah"
PT Bangkit Metal Industri Langgeng Mulia,"Jl. Akasia 2 Blok AE No. 20-21, Delta Silicon 1, Cibatu, Cikarang Selatan, Kabupaten Bekasi, Jawa Barat"
PT Bangkit Setiasentosa Primatama,"JL. BUMIMAS RAYA NO.5 KOMPLEK INDUSTRI CIKUPAMAS, Talaga, Cikupa, Kabupaten Tangerang, Banten"
PT Bangkit Sukses Sentosa,
PR Bangkit Sukses Tabaco,"Desa Mijen Rt 03 Rw 05, Kec. Mijen, Kabupaten Demak, Mijen, Mijen, Kabupaten Demak, Jawa Tengah"
PT Bangkit Teknologi Nusantara,
CV Bangkitsama Maju Bersama,
CV Bangkitsama Maju Bersama,"Jalan Lintas Sumatera Riau Jambi Dusun Srimambang RT.001 RW.000, Keritang, Kemuning, Kabupaten Indragiri Hilir, Riau"
PR Bangra Jaya,"Kelurahan Kayawu Lingkungan 4, Kayawu, Tomohon Utara, Kota Tomohon, Sulawesi Utara"
PR Bangsal Cigars,
PT Bangun Abadi Teknologi Indonesia,"Tokopedia Care Tower Level 12 Suite 06 Ciputra International, Jl. Lingkar Luar Barat blok A No. 1, RT.14 RW.04, Kelurahan Rawa Buaya, Kecamatan Cengkareng, Jakarta 11740, Rawa Buaya, Cengkareng, Kota Jakarta Barat, DKI Jakarta"
CV Bangun Adi Jaya,"Jl. kayu besar VI blok C no.2, tegal alur, kalideres, Kota Jakarta Barat, DKI Jakarta"
CV Bangun Alief Anugerah,"JL. RAYA PURWOSARI, Purwosari, Purwosari, Kabupaten Pasuruan, Jawa Timur"
PT Bangun Andalan Perkasa,"Jl. Sultan Agung No.80, RT.003/RW.005, Kali Baru, Kecamatan Medan Satria, Kota Bks, Jawa Barat 17132, Medansatria, Medansatria, Kota Bekasi, Jawa Barat"
PT Bangun Anugerah Hanjaya,"Taman Tekno BSD City Sektor XI Blok F 1 Unit E, Setu, Setu, Kota Tangerang Selatan, Banten"
PT Bangun Anugerah Persada,"Jl Kelud I No.10, Bambe, Driyorejo, Kabupaten Gresik, Jawa Timur"
PT Bangun Anugerah Persada,
PT Bangun Anugrah Beton Nusantara,"JL. Raya Yomani Guci KM. 01, Timbangreja, Lebaksiu, Kabupaten Tegal, Jawa Tengah"
PT Bangun Anugrah Beton Nusantara,
CV Bangun Arta,"JL.RAYA KRIKILAN KM.23, TANJUNGAN, DRIYOREJO, Kabupaten Gresik, Jawa Timur"
CV Bangun Artha Kirana,"Desa simpang tiga rt 4, Simpang tiga, Lampihong, Kabupaten Balangan, Kalimantan Selatan"
PT Bangun Baja Cipta Mandiri,"Jl. MT. Hariono , RT 07 RW 09 , Kelurahan Cileduk, Kecamatan Setu . Kabupaten Bekasi, Cileduk, Setu, Kabupaten Bekasi, Jawa Barat"
PT Bangun Berkarya Multienergi,"JL. IR. SURATIN (d/h : JALAN RAYA CICAU), KP. CICAU, RT 001 / RW 003., Cicau, Cikarang Pusat, Kabupaten Bekasi, Jawa Barat"
PT Bangun Berkat Jaya Lestari,"Jl. mawar No. 18 RT. 004 RW. 002, Padurenan, Mustika Jaya, Kota Bekasi, Jawa Barat"
PT Bangun Cipta Interindo,"jalan SKKI Nomor 60, pondok jagung, serpong utara, Kota Tangerang Selatan, Banten"
PT Bangun Cipta Primantara,"JL. Raya Industri I No.09, Cipeundeuy, Padalarang, Kabupaten Bandung Barat, Jawa Barat"
PT BANGUN CITRA IRAWAN,"JL. KEDINDING TENGAH II NO. 16, Tanah Kali Kedinding, Kenjeran, Kota Surabaya, Jawa Timur"
CV Bangun Citra Lestari,
CV Bangun Daffa Jaya,"KP. GARUKGAK RT03 RW05, Cikuda, Parung Panjang, Kabupaten Bogor, Jawa Barat"
CV Bangun Daffa Jaya,"Kp. Garukgak, Cikuda, Parung Panjang, Kabupaten Bogor, Jawa Barat"
PT BANGUN ERA SEJAHTERA,"Jl. Palem Manis II, Kawasan Industri Manis, Gandasari, Jatiuwung, Kota Tangerang, Banten"
PT Bangun Era Sejahtera Mandiri,"Jl. Palem Manis II No. 88 Rt.001/006, Kawasan Industri Manis, Gandasari, Jatiuwung, Kota Tangerang, Banten"
PT Bangun Era Sejahtera Mandiri,"Jl. Palem Manis II No. 88 Rt.001 / Rw. 006 Kel. Gandasari Kec. Jatiuwung Kab/Kota. Kota Tangerang Provinsi Banten, Gandasari, Jatiuwung, Kota Tangerang, Banten"
PT Bangun Era Sejahtera Teknik,"Jl.Industri Raya III Blok AE, Bunder, Cikupa, Kabupaten Tangerang, Banten"
PT Bangun Era Sukses,
PT Bangun Graha Putra Jaya,"Jl Kalianak 75 blok B11, Genting Kalianak, Asem Rowo, Kota Surabaya, Jawa Timur"
PT Bangun Indonesia Menjadi Andalan,"RUKO ROSE GARDEN, GRAND GALAXY CITY, JL. ROSE GARDEN 1, BLOK RRG 1 NOMOR 39, Jakasetia, Bekasi Selatan, Kota Bekasi, Jawa Barat"
PT Bangun Indopralon Sukses,"Dusun Mrunggi, Pasinanlemahputih, Wringinanom, Kabupaten Gresik, Jawa Timur"
PT Bangun Indopralon Sukses,"JL WISATA DUSUN LELEDE DESE, Lelede, Kediri, Kabupaten Lombok Barat, Nusa Tenggara Barat"
PT Bangun Indopralon Sukses,"Jl Raya Grogol no 78 Dusun II, Grogol, Grogol, Kabupaten Sukoharjo, Jawa Tengah"
PT Bangun Indopralon Sukses,
PT Bangun Indopralon Sukses Cikopo,"KP. Cinta Karya RT 011 RW 005, Cikopo, Bungursari, Kabupaten Purwakarta, Jawa Barat"
PT Bangun Inti Cemerlang,"Komplek Pergudangan Tahap III, Loa Bakung, Sungai Kunjang, Kota Samarinda, Kalimantan Timur"
PT BANGUN INTI KENCANA,
PT Bangun Jaya Metalindo,"JALAN RAYA DADAP NO 47 PERGUDANGAN SENTRA DADAP, Kosambi Timur, Kosambi, Kabupaten Tangerang, Banten"
PT Bangun Jaya Plastik,"Jalan Neman Mulya Kp Pengasinan No 47, Pengasinan, Rawalumbu, Kota Bekasi, Jawa Barat"
PT Bangun Jaya Truss,"JL. RAYA PERANCIS, KOMPLEK PERGUDANGAN 8 BLOK AR, Jati Mulya, Kosambi, Kabupaten Tangerang, Banten"
PT Bangun Maju Lestari,"Jl. Mojo KM 3 Dusun Bulu, Jaten, Jaten, Kabupaten Karanganyar, Jawa Tengah"
PT Bangun Makmur Utama,
PT Bangun Makmur Utama,"Jl. Raya Blora - Rembang KM. 9+000, Sendangharjo, Blora, Kabupaten Blora, Jawa Tengah"
PT Bangun Manunggal,"Desa Pacing, Pacing, Sedan, Kabupaten Rembang, Jawa Tengah"
PT Bangun Mineralindo Perkasa,"Perumnas Bumi Cibeber Kencana Blok E 14 No 25-26, Cibeber, Cibeber, Kota Cilegon, Banten"
PT Bangun Mulya Abadi,"Jl.Pangkalan Raya Rt003 Rw003, Karadenan, Cibinong, Kabupaten Bogor, Jawa Barat"
PT Bangun Nusa Mandiri,"Desa Tribun Jaya, Tribun Jaya, Manis Mata, Kabupaten Ketapang, Kalimantan Barat"
PT Bangun Nusantara Indonesia,"Gang Sawo No. 8 Rt. 005 Rw. 008, Jatimulya, Tambun Selatan, Kabupaten Bekasi, Jawa Barat"
PT Bangun Olah Bitumen,"JLN RADEN PATAH NO. 16 RT 05 RW 02, Lebaksono, Pungging, Kabupaten Mojokerto, Jawa Timur"
PT Bangun Percaya Sosial,"JL Wolter Monginsidi No 63B Kebayoran Baru Jakarta Selatan, , , Kota Jakarta Selatan, DKI Jakarta"
CV Bangun Persada Makmur,
PR Bangun Pudyati Utami,
PR Bangun Pudyati Utami,"BRAYUT RT 01 RW 28 PANDOWOHARJO SLEMAN, Pandowoharjo, Sleman, Kabupaten Sleman, DI Yogyakarta"
CV Bangun Rahmat Teknik,
PT Bangun Rancang Indonesia Kita,"Jl Raya Legok KM5 -- Karawaci, Kel. Legok, Tangerang, Banten, Legok, Legok, Kabupaten Tangerang, Banten"
PT Bangun Rasaguna Lestari,"Jl. Mekar Raya No. 15C RT. 001, RW. 005, Mekar Mulya, Panyileukan, Kota Bandung, Jawa Barat"
CV Bangun Raya Semesta,"JL. SUTAWIJAYA III NO.12, Desa/Kelurahan Kemandungan, Kec. Tegal Barat, Kota Tegal, Provinsi Jawa Tengah, Kode Pos: 52114, Kemandungan, Tegal Barat, Kota Tegal, Jawa Tengah"
PT Bangun Ringan Perkasa,"Jl. Raya Bandung Cianjur Km. 10 No. 6, Hegarmanah, Sukaluyu, Kabupaten Cianjur, Jawa Barat"
PT Bangun Ringan Perkasa,
PT Bangun Sarana Alloy,"JL. INDUSTRI RAYA III BLOK AF NO.8, Bunder, Cikupa, Kabupaten Tangerang, Banten"
PT BANGUN SARANA BAJA,"Jl. Mayjen Sungkono XII/8, Gulomantung, Kebomas, Kabupaten Gresik, Jawa Timur"
PT BANGUN SARANA WREKSA,"JL. KARANG JATI NO. 135, Ardimulyo, Singosari, Kabupaten Malang, Jawa Timur"
PT Bangun Sehat Jaya,"Jalan Jamika no. 96, Jamika, Bojongloa Kaler, Kota Bandung, Jawa Barat"
PT Bangun Semangat Sejahtera,"Ruko Business Park Kebon Jeruk Blok D2 No.10, Jl. Meruya Ilir Raya No.88, Meruya Utara, Kembangan, Kota Jakarta Barat, DKI Jakarta"
PT Bangun Solusi Prima,
PT Bangun Sukses Buana Cipta,"Jl. LANGGAR NO.289 RT.004 RW.003, Rawapanjang, Bojong Gede, Kabupaten Bogor, Jawa Barat"
PT Bangun Sukses Pundimas,
CV Bangun Sukses Sejahtera,"KP. Pasir Eurih RT.01 RW.10, Pasir Eurih, Tamansari, Kabupaten Bogor, Jawa Barat"
PT Bangun Tenera Riau,"DESA PANTAI RAJA, Pantai Raja, Perhentian Raja, Kabupaten Kampar, Riau"
PT Bangun Tripatriajati,
PT Bangun Usaha Maju,"JL. RAYA NAROGONG KM.15 PANGKALAN VI KP.BAKOM, LIMUSNUNGGAL, CILEUNGSI, Kabupaten Bogor, Jawa Barat"
PT Bangun Usaha Mandiri,
